Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
12256,169,1.0,33.25798132827507,18.181442895582567,6.0,7,9.0,1967,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,201616.27389759172,0,1,0,1,0,1,0,1,0,1,0,1
3839,31,3.0,78.47198680838288,52.70682355093004,8.0,6,6.0,1957,0.151346216,B,A,32,5889,10,830.0,4,1,B,419692.97803382436,0,1,1,0,0,1,0,1,1,0,0,1
10835,61,2.0,45.586982489186994,34.682385480990014,6.0,5,5.0,1962,0.298204575,B,B,16,4048,3,900.0,1,3,B,177434.7589711046,0,1,0,1,0,1,0,1,0,1,0,1
5460,74,1.0,50.145176202730894,32.78126,6.0,8,12.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,171901.0874084269,0,1,0,1,0,1,0,1,0,1,0,1
13759,109,1.0,40.117363791934814,21.391897654599497,10.0,5,22.0,1982,0.0,B,B,25,5027,4,46.0,1,1,B,239038.59002294773,0,1,0,1,0,1,0,1,0,1,0,1
14787,34,2.0,60.366625674269216,57.70914937562125,10.0,20,6.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,241737.8084974161,0,1,0,1,0,1,0,1,0,1,0,1
9892,62,2.0,71.3047632136293,32.78126,6.0,13,20.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,170564.40872038715,0,1,0,1,1,0,0,1,0,1,1,0
3287,27,3.0,92.88554386930149,91.64224916672009,13.0,7,17.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,206780.54887701644,0,1,0,1,1,0,0,1,0,1,1,0
7967,9,1.0,37.470195242427614,21.485797280082046,7.0,12,17.0,1993,0.069753361,B,B,53,13670,4,900.0,1,11,B,187899.22196065105,0,1,0,1,0,1,0,1,0,1,0,1
10666,94,1.0,37.98575172539788,20.142098703933197,9.0,8,16.0,1974,0.521867054,B,B,25,6149,0,900.0,0,0,B,137656.12292446892,0,1,0,1,0,1,0,1,0,1,0,1
8141,46,2.0,69.80461247985367,33.82966008436593,12.0,13,16.0,2014,0.188783766,B,B,31,6137,4,900.0,0,1,B,465067.06588342227,0,1,0,1,0,1,0,1,0,1,0,1
11417,17,1.0,40.090754550200884,22.393898211263426,8.0,6,16.0,1980,0.093442564,B,B,23,4635,5,3300.0,2,4,B,145941.55533360448,0,1,0,1,0,1,0,1,0,1,0,1
14141,23,2.0,57.69961907981183,32.78126,10.0,2,6.0,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,114168.53270326485,0,1,0,1,0,1,0,1,0,1,0,1
9870,62,1.0,51.83147294769089,32.09942294769089,6.0,5,6.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,131797.47228439266,0,1,0,1,1,0,0,1,0,1,1,0
4954,23,1.0,44.647897567499456,41.555841756681,6.0,9,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,123749.81125374605,0,1,0,1,0,1,0,1,0,1,0,1
14109,62,1.0,47.57727953765478,43.123508338822525,6.0,6,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,128813.57022387734,0,1,0,1,1,0,0,1,0,1,1,0
14258,44,2.0,44.51140745026622,29.84746226754347,6.0,6,6.0,1960,0.122190486,B,B,25,4724,2,1308.0,1,3,B,189407.27604070996,0,1,0,1,0,1,0,1,0,1,0,1
15848,23,3.0,70.21457474548518,49.364085027187826,9.0,3,6.0,2017,0.005767451,B,B,1,388,0,900.0,0,0,B,111389.48105876287,0,1,0,1,0,1,0,1,0,1,0,1
16779,27,3.0,51.991064354455396,32.259014354455395,6.0,22,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,174687.5661862937,0,1,0,1,1,0,0,1,0,1,1,0
15585,85,1.0,44.03852399189157,40.435804444916094,6.0,15,22.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B,202321.23147284004,0,1,0,1,0,1,0,1,0,1,0,1
3522,6,1.0,66.41984149373265,46.68779149373265,6.0,2,6.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,193361.2298149829,0,1,0,1,0,1,0,1,0,1,0,1
4263,27,1.0,54.25519113954791,51.135218544797326,6.0,5,6.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,147040.22612039236,0,1,0,1,1,0,0,1,0,1,1,0
14264,119,2.0,45.222689730275285,33.485942821149045,6.0,6,9.0,1968,0.000995363,B,B,42,7651,1,900.0,1,5,B,186508.20856483802,0,1,0,1,0,1,0,1,0,1,0,1
658,99,2.0,47.01806447731696,28.62867586845311,6.0,7,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,218392.93428619305,0,1,0,1,0,1,0,1,0,1,0,1
6635,96,2.0,57.6391671539191,34.8831258893622,8.0,3,9.0,1999,0.041116354,B,B,53,14892,4,900.0,1,4,B,144400.25776795662,0,1,0,1,0,1,0,1,0,1,0,1
14805,41,2.0,54.4778683522394,33.34848235863591,8.0,7,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,224277.83102613143,0,1,0,1,0,1,0,1,0,1,0,1
16391,57,2.0,56.38477330543139,30.57114898010994,8.0,4,12.0,1983,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,213877.55976290046,0,1,0,1,1,0,0,1,0,1,1,0
7023,1,2.0,71.0055747817242,32.78126,6.0,11,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,245130.10663746108,0,1,0,1,0,1,0,1,0,1,0,1
8203,98,2.0,47.69890152322699,32.685700152832595,6.0,4,5.0,1962,0.195781053,B,B,23,5212,6,900.0,3,2,B,189565.89794984864,0,1,0,1,0,1,0,1,0,1,0,1
15919,47,2.0,49.285200889669326,31.84773289921996,6.0,7,12.0,1977,0.298204575,B,B,16,4048,3,900.0,1,3,B,204117.83359830946,0,1,0,1,0,1,0,1,0,1,0,1
4747,7,3.0,81.46790925974453,76.64618193917562,10.0,19,6.0,2010,0.035145267,B,B,42,9292,3,2620.0,0,3,B,477665.5829146461,0,1,0,1,0,1,0,1,0,1,0,1
6523,52,1.0,32.827650993401186,18.07025420741528,6.0,1,9.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B,120670.10176628393,0,1,0,1,0,1,0,1,0,1,0,1
81,47,2.0,56.922116009244824,30.73443216951549,8.0,13,16.0,1981,0.101872465,B,B,23,4583,3,900.0,3,3,B,254013.43464408853,0,1,0,1,0,1,0,1,0,1,0,1
5790,27,1.0,47.17718354022401,32.78126,6.0,5,6.0,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,109264.47414521917,0,1,0,1,0,1,0,1,0,1,0,1
2347,6,2.0,67.17058663420276,32.78126,6.0,11,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,192944.37932373298,0,1,0,1,0,1,0,1,0,1,0,1
1288,27,3.0,82.51591138174318,45.376024043829716,6.0,5,6.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,207858.57125868363,0,1,0,1,0,1,0,1,0,1,0,1
8708,80,2.0,53.74725390900309,33.740065714737234,8.0,6,22.0,1984,0.0077202819999999985,B,B,38,4788,2,900.0,0,4,B,238623.88884125446,0,1,0,1,0,1,0,1,0,1,0,1
9785,27,2.0,62.64038950680821,34.998513481644245,10.0,5,17.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,190968.19068903898,0,1,0,1,1,0,0,1,0,1,1,0
2416,57,1.0,29.298167568168665,9.566117568168664,6.0,7,6.0,1964,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,148991.2652001697,0,1,0,1,1,0,0,1,0,1,1,0
11413,86,1.0,36.80582613393983,17.986014081329404,7.0,10,12.0,1974,0.161975568,B,A,31,7010,5,4508.0,3,7,B,183891.14730105453,0,1,1,0,0,1,0,1,1,0,0,1
16584,61,3.0,54.526820684610605,38.903926616518284,6.0,3,9.0,1976,0.300322518,B,B,52,10311,6,900.0,1,9,B,245215.47730896933,0,1,0,1,0,1,0,1,0,1,0,1
12667,83,2.0,54.386667679168504,34.30557444686689,8.0,11,12.0,1978,0.100455735,B,B,43,7227,0,900.0,1,6,A,269995.0027797259,0,1,0,1,1,0,0,1,0,1,1,0
15527,52,2.0,64.22269387492523,32.78126,6.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,194618.91775709105,0,1,0,1,0,1,0,1,0,1,0,1
1217,44,2.0,47.91700922770607,32.3560120064586,6.0,5,5.0,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B,169711.36768165938,0,1,0,1,0,1,0,1,0,1,0,1
3398,74,1.0,48.743664866198436,29.011614866198435,6.0,12,20.0,2017,0.075778755,B,B,6,1437,3,900.0,0,2,B,165071.82572182963,0,1,0,1,0,1,0,1,0,1,0,1
10731,62,3.0,67.63260672812788,43.86762049658002,7.0,8,9.0,1973,0.002211665,B,B,39,7614,3,900.0,1,5,A,243008.1393059241,0,1,0,1,1,0,0,1,0,1,1,0
11442,137,3.0,70.22360431225314,44.540390681682275,13.0,3,8.0,1955,0.200146802,B,B,23,3975,8,770.0,2,0,B,527120.8365334661,0,1,0,1,0,1,0,1,0,1,0,1
15930,41,2.0,42.58151161541346,24.872833739094464,6.0,7,14.0,1973,0.175054867,B,B,36,10055,3,900.0,1,0,B,217099.77313127727,0,1,0,1,0,1,0,1,0,1,0,1
1431,91,1.0,41.07619268196986,20.64320325401316,7.0,14,17.0,2000,0.333891544,B,B,30,6564,1,900.0,0,0,B,184156.11565779167,0,1,0,1,0,1,0,1,0,1,0,1
3035,94,2.0,47.80222779023652,32.5421255675183,6.0,5,12.0,1975,0.521867054,B,B,25,6149,0,900.0,0,0,B,162335.0140342568,0,1,0,1,0,1,0,1,0,1,0,1
1372,39,1.0,33.68237635813288,21.601502911226078,6.0,10,6.0,1973,0.428825818,B,B,25,5011,8,730.0,0,2,B,143120.9047238132,0,1,0,1,0,1,0,1,0,1,0,1
14077,92,2.0,42.54009352292711,27.66291820102857,6.0,12,12.0,1971,0.460556389,B,B,20,4386,14,900.0,1,5,B,208662.67612332516,0,1,0,1,0,1,0,1,0,1,0,1
11981,118,3.0,92.26619160498691,54.76768654421729,12.0,4,17.0,2005,0.21843974,B,B,21,4472,6,1450.0,4,7,A,295004.8656963223,0,1,0,1,1,0,0,1,0,1,1,0
13528,187,1.0,38.89234657283961,17.533507100618163,10.0,8,16.0,2005,0.041116354,B,B,53,14892,4,900.0,1,4,B,173331.29890816894,0,1,0,1,0,1,0,1,0,1,0,1
141,62,2.0,67.6776032795015,32.78126,6.0,11,16.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,159654.0583783081,0,1,0,1,1,0,0,1,0,1,1,0
4645,54,2.0,76.31285054725404,32.78126,6.0,14,6.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,466730.8053327907,0,1,0,1,0,1,0,1,0,1,0,1
5198,7,3.0,91.90401514440286,62.839715671427776,7.0,6,6.0,1937,0.130617806,B,B,39,10418,9,900.0,1,9,B,309690.98158393835,0,1,0,1,0,1,0,1,0,1,0,1
9956,36,1.0,38.75540671852458,18.306265262422922,8.0,2,14.0,1978,0.08761909,B,B,8,1497,5,900.0,1,0,B,91600.74197793,0,1,0,1,0,1,0,1,0,1,0,1
10736,13,3.0,80.03033041968777,47.801598811626405,10.0,16,17.0,1992,0.090799103,B,B,74,19083,2,900.0,5,15,B,311528.10086342023,0,1,0,1,0,1,0,1,0,1,0,1
8478,86,2.0,59.96722996245699,38.60943016919785,8.0,10,25.0,2007,0.161975568,B,A,31,7010,5,4508.0,3,7,B,161307.51198226758,0,1,1,0,0,1,0,1,1,0,0,1
2720,101,2.0,59.777540761570975,35.163279274023196,10.0,20,22.0,1999,0.225824954,A,B,41,6558,7,1548.0,3,2,B,244351.41023615282,1,0,0,1,0,1,1,0,0,1,0,1
11706,7,2.0,49.830081678565854,34.183954386137096,6.0,9,9.0,1980,0.130617806,B,B,39,10418,9,900.0,1,9,B,254573.5678844734,0,1,0,1,0,1,0,1,0,1,0,1
4123,106,2.0,62.68807707320569,35.20026729409598,10.0,8,18.0,2004,0.246031548,B,A,22,3151,4,2715.0,3,3,B,260776.91379740532,0,1,1,0,0,1,0,1,1,0,0,1
7985,62,3.0,88.49139704169184,32.78126,6.0,11,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,212527.4265195844,0,1,0,1,1,0,0,1,0,1,1,0
15330,52,1.0,39.554283412487294,22.012758327025463,7.0,13,25.0,2007,0.371148999,B,B,34,7065,1,750.0,2,5,B,179476.81049473328,0,1,0,1,0,1,0,1,0,1,0,1
7567,27,2.0,74.2140900115795,32.78126,6.0,8,17.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,183038.511216672,0,1,0,1,1,0,0,1,0,1,1,0
12352,6,3.0,82.98372191646695,32.78126,6.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,222592.1768936081,0,1,0,1,0,1,0,1,0,1,0,1
3608,161,3.0,81.74963962728911,51.415228897192286,7.0,5,8.0,1964,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,383231.9608557049,0,1,0,1,0,1,0,1,0,1,0,1
11535,6,2.0,56.571289554112866,34.538703075934656,9.0,14,17.0,2011,0.243204519,B,B,5,1564,0,540.0,0,0,B,101123.73306602536,0,1,0,1,0,1,0,1,0,1,0,1
8075,27,1.0,43.37251864207703,20.374714577765413,9.0,17,6.0,2010,0.041116354,B,B,53,14892,4,900.0,1,4,B,134497.6434555525,0,1,0,1,0,1,0,1,0,1,0,1
16505,28,1.0,45.18232856287953,18.06250630998825,9.0,4,23.0,2007,0.333891544,B,B,30,6564,1,900.0,0,0,B,238485.4724189136,0,1,0,1,0,1,0,1,0,1,0,1
2306,98,1.0,30.447688159505947,20.897931693845,6.0,3,9.0,1974,0.313924552,B,B,22,4625,11,3855.0,2,10,B,155144.01923597365,0,1,0,1,0,1,0,1,0,1,0,1
1748,88,2.0,59.580804,39.848754,6.0,24,6.0,1977,0.127375905,B,B,43,8429,3,900.0,3,9,B,412511.08876429935,0,1,0,1,0,1,0,1,0,1,0,1
9435,27,1.0,46.848992722249015,22.597569066968564,8.0,8,10.0,2007,0.041116354,B,B,53,14892,4,900.0,1,4,B,142483.7106867975,0,1,0,1,0,1,0,1,0,1,0,1
10578,22,2.0,45.578160725832994,28.47599687898212,6.0,3,5.0,1962,0.118537385,B,B,30,6207,1,1183.0,1,0,B,192794.9134059137,0,1,0,1,0,1,0,1,0,1,0,1
11645,1,2.0,64.2263608635554,35.91337299872035,8.0,12,17.0,2016,0.007122317,B,B,1,264,0,900.0,0,1,B,209569.7743990984,0,1,0,1,0,1,0,1,0,1,0,1
7887,19,3.0,65.77099138534508,48.6888779697622,8.0,6,16.0,1978,0.309479124,B,B,35,7715,4,990.0,0,6,B,295961.9366821018,0,1,0,1,0,1,0,1,0,1,0,1
5540,27,3.0,57.6436127469155,37.9115627469155,9.0,16,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,198351.89245479504,0,1,0,1,1,0,0,1,0,1,1,0
9511,63,1.0,51.456042315841025,51.38526199825112,6.0,12,6.0,2017,0.23861713,B,B,26,3889,6,705.0,3,6,B,260824.2164651279,0,1,0,1,0,1,0,1,0,1,0,1
5354,85,1.0,28.53508416664782,12.733641792255193,6.0,4,9.0,1967,0.037177818,B,B,52,11217,1,2300.0,1,7,B,142269.26809029852,0,1,0,1,0,1,0,1,0,1,0,1
12196,23,2.0,58.64681763048677,27.335360536533127,6.0,2,4.0,2015,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,94827.30508499325,0,1,0,1,0,1,0,1,0,1,0,1
4228,7,2.0,67.87154473778412,35.335792054045776,12.0,13,17.0,2014,0.035145267,B,B,42,9292,3,2620.0,0,3,B,89269.1881688485,0,1,0,1,0,1,0,1,0,1,0,1
13385,11,3.0,72.95694262051751,44.77136206123875,9.0,12,14.0,1977,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,281025.5505723644,0,1,0,1,0,1,0,1,0,1,0,1
4622,27,2.0,62.1539939420753,36.09435189107803,6.0,5,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,194091.9925597275,0,1,0,1,1,0,0,1,0,1,1,0
9381,41,1.0,41.919045348063044,19.430397336918496,9.0,3,14.0,1984,0.175054867,B,B,36,10055,3,900.0,1,0,B,215560.24087496253,0,1,0,1,0,1,0,1,0,1,0,1
883,23,1.0,46.3558042570401,32.78126,6.0,3,3.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,94607.97605022244,0,1,0,1,0,1,0,1,0,1,0,1
4180,45,1.0,40.3710769262108,32.78126,6.0,21,22.0,2016,0.195781053,B,B,23,5212,6,900.0,3,2,B,230239.55572923407,0,1,0,1,0,1,0,1,0,1,0,1
16395,2,3.0,79.7222428770001,44.731218587742774,72.0,12,16.0,1987,0.130617806,B,B,39,10418,9,900.0,1,9,B,370148.6252854998,0,1,0,1,0,1,0,1,0,1,0,1
7682,9,3.0,79.8304393653747,48.26503036322548,10.0,5,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,246800.15531296981,0,1,0,1,0,1,0,1,0,1,0,1
15620,23,1.0,43.763289168856524,32.78126,6.0,3,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,130372.03180729575,0,1,0,1,0,1,0,1,0,1,0,1
5786,123,2.0,75.14501200314791,36.84986662954592,11.0,9,6.0,2009,0.0,B,B,6,2733,0,920.0,0,4,B,420616.8708922509,0,1,0,1,0,1,0,1,0,1,0,1
2540,6,3.0,82.35302308946324,32.78126,6.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,216199.81776140645,0,1,0,1,0,1,0,1,0,1,0,1
7618,167,3.0,82.02956195939946,56.86728704796025,8.0,4,5.0,1954,0.050272014,B,B,21,4231,14,1020.0,0,3,B,414194.2853361465,0,1,0,1,0,1,0,1,0,1,0,1
3219,27,2.0,75.3786829779113,53.90477364005074,12.0,3,18.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,159497.15641013213,0,1,0,1,1,0,0,1,0,1,1,0
12633,27,3.0,81.86716565092506,62.13511565092506,6.0,12,19.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,182228.52002951183,0,1,0,1,0,1,0,1,0,1,0,1
6336,21,2.0,42.42307966792883,28.08748522640246,6.0,3,5.0,1965,0.034331497,B,B,25,5487,3,900.0,0,4,B,103507.76632719484,0,1,0,1,0,1,0,1,0,1,0,1
3916,1,1.0,43.08441284195241,23.352362841952406,6.0,9,6.0,2017,0.007122317,B,B,1,264,0,900.0,0,1,B,169749.17381476212,0,1,0,1,0,1,0,1,0,1,0,1
3851,52,2.0,65.38847515800288,45.656425158002875,6.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,180706.6412043043,0,1,0,1,0,1,0,1,0,1,0,1
3095,23,1.0,34.91328365645016,32.78126,6.0,3,15.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,66379.80225834277,0,1,0,1,0,1,0,1,0,1,0,1
3351,1,1.0,39.05602087994309,32.78126,6.0,17,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,153217.0510721243,0,1,0,1,0,1,0,1,0,1,0,1
3299,99,2.0,47.00961051697733,27.55761193692172,6.0,11,6.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,188197.95934809052,0,1,0,1,0,1,0,1,0,1,0,1
2741,113,3.0,63.04444051929875,45.8773026582567,6.0,11,6.0,1966,0.050755569,B,B,24,5469,1,145.0,0,1,B,227828.0112908359,0,1,0,1,0,1,0,1,0,1,0,1
1351,52,2.0,63.07974371648614,32.78126,6.0,5,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,186059.10990553265,0,1,0,1,0,1,0,1,0,1,0,1
13320,66,2.0,72.7363793274722,69.64349482278698,9.0,15,19.0,2002,0.111627393,B,B,50,12238,8,1970.0,2,3,B,507621.564282382,0,1,0,1,0,1,0,1,0,1,0,1
13137,23,1.0,43.79043241399027,32.78126,6.0,10,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,121517.60412136283,0,1,0,1,0,1,0,1,0,1,0,1
1572,9,1.0,43.797870284335545,22.53965544863098,8.0,15,6.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,134933.00430180522,0,1,0,1,0,1,0,1,0,1,0,1
790,23,1.0,41.07441664609757,32.78126,6.0,9,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,117742.4352493535,0,1,0,1,0,1,0,1,0,1,0,1
40,29,3.0,65.09845796799003,46.505943685312346,9.0,11,12.0,1968,0.086885265,B,B,10,2277,2,1547.0,0,0,B,294802.6420533637,0,1,0,1,0,1,0,1,0,1,0,1
15450,37,1.0,36.875910133784366,20.400186448687233,9.0,14,14.0,1972,0.122190486,B,B,25,4724,2,1308.0,1,3,B,184772.1741260349,0,1,0,1,0,1,0,1,0,1,0,1
692,84,1.0,33.22250524274529,22.6614531781958,6.0,6,6.0,1961,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,143121.97547171748,0,1,0,1,0,1,0,1,0,1,0,1
3401,74,2.0,80.82585267134866,79.44387475050334,6.0,6,6.0,2017,0.075778755,B,B,6,1437,3,900.0,0,2,B,224079.85919570838,0,1,0,1,0,1,0,1,0,1,0,1
713,20,2.0,41.20842185979395,20.52423997883241,6.0,12,12.0,1966,0.019508796,B,B,37,7687,11,176.0,5,5,B,269381.3513583736,0,1,0,1,0,1,0,1,0,1,0,1
8139,27,2.0,58.55380927130469,32.78126,6.0,7,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,177511.31482684962,0,1,0,1,1,0,0,1,0,1,1,0
14271,8,1.0,43.88463985760105,24.74541288946272,8.0,5,14.0,1987,0.458174486,B,A,26,4439,1,1130.0,1,5,B,165879.32469508823,0,1,1,0,0,1,0,1,1,0,0,1
5756,109,2.0,53.07840402332315,30.05504816653448,9.0,3,17.0,2002,0.1363303,B,B,30,6141,10,262.0,3,6,B,377934.0056289271,0,1,0,1,0,1,0,1,0,1,0,1
12533,27,1.0,43.32504270958004,37.16069091031963,6.0,5,6.0,2018,0.017647053,B,B,2,469,0,900.0,0,0,B,132276.33756960864,0,1,0,1,0,1,0,1,0,1,0,1
4417,1,3.0,81.14356023870374,32.78126,6.0,12,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,196269.45008194575,0,1,0,1,0,1,0,1,0,1,0,1
1334,23,1.0,29.401007751362172,9.668957751362171,6.0,4,17.0,2019,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,71690.96947386798,0,1,0,1,0,1,0,1,0,1,0,1
4328,96,1.0,36.67340725700864,16.285522177555233,9.0,3,12.0,2003,0.041116354,B,B,53,14892,4,900.0,1,4,B,168143.3456997873,0,1,0,1,0,1,0,1,0,1,0,1
3505,88,3.0,60.38897244708644,40.26997962950908,6.0,11,6.0,1977,0.127375905,B,B,43,8429,3,900.0,3,9,B,232785.50284502443,0,1,0,1,0,1,0,1,0,1,0,1
12416,170,3.0,77.26797275995854,46.835061195109475,10.0,17,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A,347780.9142473413,0,1,0,1,1,0,0,1,0,1,1,0
35,7,2.0,43.94828799946549,28.578213386225425,6.0,6,6.0,1964,0.130617806,B,B,39,10418,9,900.0,1,9,B,180923.16951988928,0,1,0,1,0,1,0,1,0,1,0,1
2173,181,2.0,62.19833539557827,39.68072899137825,6.0,7,9.0,1948,0.0,B,B,30,7538,87,4702.0,5,5,B,541173.3193911902,0,1,0,1,0,1,0,1,0,1,0,1
7129,40,3.0,80.93212416498206,50.13104439687518,9.0,10,6.0,1960,0.210473241,B,B,11,2398,2,1994.0,3,0,B,403979.0598937014,0,1,0,1,0,1,0,1,0,1,0,1
15853,54,3.0,58.703833742565905,41.70019368217425,6.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.4388291688,0,1,0,1,0,1,0,1,0,1,0,1
15511,83,2.0,53.14307185514218,31.993796089774516,8.0,3,12.0,1975,0.100455735,B,B,43,7227,0,900.0,1,6,A,232830.79876719593,0,1,0,1,1,0,0,1,0,1,1,0
16656,93,1.0,41.515880999394895,24.676835978410768,8.0,4,14.0,1985,0.521867054,B,B,25,6149,0,900.0,0,0,B,134059.90597710494,0,1,0,1,0,1,0,1,0,1,0,1
3253,34,1.0,44.217455611199064,21.422794259186766,9.0,16,24.0,2002,0.069753361,B,B,53,13670,4,900.0,1,11,B,140956.3271821275,0,1,0,1,0,1,0,1,0,1,0,1
13861,27,2.0,60.72243610007683,31.879816606500587,12.0,5,6.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,196519.97616932527,0,1,0,1,0,1,0,1,0,1,0,1
5249,119,2.0,47.741510366148646,28.642822599712638,6.0,5,9.0,1970,0.000995363,B,B,42,7651,1,900.0,1,5,B,85293.61872042036,0,1,0,1,0,1,0,1,0,1,0,1
15215,17,1.0,46.69297388488836,26.96092388488836,6.0,7,6.0,2015,0.0,B,B,18,3374,5,620.0,1,2,B,212290.68408602735,0,1,0,1,0,1,0,1,0,1,0,1
7674,30,2.0,51.28302006235799,31.55097006235799,6.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,174735.17718392238,0,1,0,1,0,1,0,1,0,1,0,1
3309,127,1.0,36.52800943176572,19.645381007318726,9.0,12,16.0,1983,0.486245621,B,B,13,2514,19,900.0,0,6,B,219071.40347718078,0,1,0,1,0,1,0,1,0,1,0,1
7765,109,1.0,31.123566509037108,24.85629778075133,6.0,8,9.0,1965,0.1363303,B,B,30,6141,10,262.0,3,6,B,184873.0324865545,0,1,0,1,0,1,0,1,0,1,0,1
6184,3,3.0,96.96659699367905,57.72208539788412,9.0,10,15.0,2015,0.050900058,B,B,43,10621,1,30.0,2,3,B,241747.94628388,0,1,0,1,0,1,0,1,0,1,0,1
2052,129,2.0,43.181956690056154,30.896362681812843,6.0,5,5.0,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B,209390.67159801672,0,1,0,1,0,1,0,1,0,1,0,1
9338,91,2.0,41.96202156738234,23.252148318729702,7.0,5,12.0,1969,0.333891544,B,B,30,6564,1,900.0,0,0,B,175868.08203478975,0,1,0,1,0,1,0,1,0,1,0,1
3921,39,1.0,32.04987464899744,22.566633448919358,6.0,3,9.0,1969,0.428825818,B,B,25,5011,8,730.0,0,2,B,152631.0902906402,0,1,0,1,0,1,0,1,0,1,0,1
8179,13,2.0,55.232956916607726,32.53087870228316,8.0,11,17.0,1998,0.090799103,B,B,74,19083,2,900.0,5,15,B,237568.67158119823,0,1,0,1,0,1,0,1,0,1,0,1
8727,1,2.0,79.52122105330591,59.78917105330591,6.0,5,6.0,2017,0.007122317,B,B,1,264,0,900.0,0,1,B,232726.62813693288,0,1,0,1,0,1,0,1,0,1,0,1
15679,11,2.0,62.92795167119776,28.83829961641468,17.0,4,6.0,2014,0.012338886,B,B,35,5776,1,2078.0,2,4,B,100378.01085605,0,1,0,1,0,1,0,1,0,1,0,1
140,8,1.0,42.0126943974842,20.88717009370839,8.0,5,14.0,2009,0.458174486,B,A,26,4439,1,1130.0,1,5,B,194684.33939886765,0,1,1,0,0,1,0,1,1,0,0,1
